customer_id,age,location,subscription_type,payment_plan,num_subscription_pauses,payment_method,customer_service_inquiries,signup_date,weekly_hours,average_session_length,song_skip_rate,weekly_songs_played,weekly_unique_songs,num_favorite_artists,num_platform_friends,num_playlists_created,num_shared_playlists,notifications_clicked,churned
116154,35.0,North Dakota,Family,Yearly,0,Paypal,Medium,-243,9.747804313,19.60568546,0.433287245,216,236,13,10,29,43,19,0
116155,34.0,North Dakota,Free,Monthly,3,Debit Card,High,-381,46.36596981,75.50508706,0.643955226,211,279,19,95,66,5,32,1
116156,68.0,Idaho,Student,Monthly,3,Debit Card,High,-1784,40.74113173,44.69895059,0.970181232,26,82,28,103,17,38,37,1
116157,46.0,Vermont,Free,Yearly,3,Apple Pay,High,-2888,23.35708159,75.62661713,0.752757391,447,269,32,126,18,23,14,1
116158,,Washington,Premium,Monthly,1,Credit Card,High,-1897,23.03144456,116.3065052,0.219663698,127,75,43,138,47,7,42,0
116159,58.0,North Carolina,Free,Monthly,0,Debit Card,Medium,-1800,40.82625066,113.1209295,0.204132625,354,180,14,56,36,14,4,1
116160,52.0,Idaho,Premium,Monthly,4,Apple Pay,High,-1766,23.2597731,106.4176777,0.77169583,38,183,47,77,69,42,45,1
116161,61.0,Utah,Free,Yearly,2,Credit Card,Medium,-500,29.71195694,114.4440619,0.384909847,182,236,7,143,25,10,23,1
116162,,North Carolina,Student,Yearly,3,Apple Pay,Low,-2107,38.12723038,8.319751582,0.356033034,325,293,49,153,19,46,27,0
116163,43.0,Washington,Family,Yearly,3,Paypal,Medium,-908,29.31777446,33.31346555,0.460256505,254,297,17,3,4,14,28,0
116164,40.0,Virginia,Family,Yearly,0,Credit Card,Medium,-1527,6.837310625,49.79979806,0.979107636,351,133,44,156,54,10,10,0
116165,57.0,Nebrasksa,Premium,Monthly,3,Credit Card,Medium,-1713,27.25394553,37.98866194,0.626111658,346,18,41,40,55,45,5,1
116166,,Virginia,Premium,Monthly,3,Paypal,Medium,-2620,15.75747061,2.405234905,0.639608501,45,197,6,121,3,48,15,0
116167,63.0,Maine,Premium,Yearly,0,Apple Pay,Medium,-1330,17.68207976,64.26818499,0.328428217,223,6,23,172,1,32,6,0
116168,73.0,South Carolina,Premium,Monthly,0,Debit Card,Low,-390,37.34947117,20.15851949,0.314163732,174,201,25,21,89,0,41,0
116169,43.0,Vermont,Family,Monthly,4,Credit Card,Medium,-1301,,37.40576972,0.205994001,318,89,19,120,21,24,24,0
116170,25.0,Utah,Free,Monthly,4,Paypal,High,-1605,28.73645348,30.94975994,0.519929899,401,79,18,178,85,36,4,1
116171,63.0,Georgia,Family,Monthly,1,Paypal,Low,-1714,,42.62941934,0.099335393,62,5,16,40,64,16,34,0
116172,73.0,Wisconsin,Premium,Monthly,0,Debit Card,Low,-1302,34.29071254,104.6690836,0.338764155,131,254,7,151,52,39,30,0
116173,38.0,Georgia,Student,Monthly,2,Paypal,Low,-1597,3.950354847,19.04021408,0.809045358,235,288,4,165,30,18,28,1
116174,72.0,Nebrasksa,Student,Yearly,4,Debit Card,High,-1619,,111.3492545,0.505627768,324,165,24,6,73,2,0,1
116175,73.0,New York,Free,Yearly,4,Credit Card,Low,-1534,,47.54774393,0.099120519,296,218,29,0,38,11,5,1
116176,43.0,North Dakota,Premium,Monthly,4,Credit Card,High,-755,46.66151677,89.52567736,0.131680923,127,98,6,20,17,47,33,0
116177,44.0,Idaho,Student,Monthly,2,Credit Card,Medium,-2595,24.80652073,78.87917683,0.739243691,486,122,11,23,21,19,1,0
116178,35.0,North Carolina,Family,Yearly,4,Debit Card,High,-2655,42.16076594,100.0138865,0.86190656,310,100,32,157,81,43,8,0
116179,36.0,Washington,Student,Yearly,1,Credit Card,Low,-2833,1.157043223,9.863162202,0.831595762,99,253,5,115,57,31,22,1
116180,36.0,New Jersey,Free,Monthly,4,Credit Card,Low,-1734,0.144219947,45.57560978,0.204636041,321,132,18,6,20,13,11,1
116181,53.0,Montana,Free,Yearly,4,Apple Pay,Low,-1906,47.92987697,25.51992216,0.578368006,307,180,2,48,89,36,6,0
116182,,New Jersey,Free,Monthly,1,Paypal,High,-2218,26.30658932,22.0405488,0.007942066,174,137,13,92,2,46,15,1
116183,57.0,Idaho,Student,Monthly,0,Apple Pay,Medium,-748,28.14211607,91.78372982,0.90847207,155,150,13,133,49,27,10,0
116184,47.0,North Dakota,Student,Monthly,1,Debit Card,Medium,-1956,22.52525558,49.91465119,0.225895137,324,35,0,79,26,21,26,0
116185,37.0,Wisconsin,Student,Monthly,4,Debit Card,Medium,-72,3.864308527,47.58757693,0.851908309,199,260,36,106,90,15,13,1
116186,32.0,Utah,Student,Monthly,0,Paypal,Medium,-418,28.28566523,101.0732045,0.267364839,305,43,27,45,24,11,43,0
116187,67.0,Montana,Free,Monthly,3,Debit Card,High,-723,10.7560795,69.78324709,0.164914723,101,49,38,110,62,6,0,1
116188,55.0,North Carolina,Premium,Monthly,0,Apple Pay,Medium,-2286,5.111094902,4.374364338,0.738396914,461,74,17,184,0,2,34,0
116189,70.0,Vermont,Family,Yearly,2,Apple Pay,Low,-2291,,45.84088933,0.606189101,397,181,18,127,65,28,49,1
116190,53.0,New Jersey,Premium,Yearly,0,Apple Pay,Medium,-1533,5.010231808,70.14573783,0.323415,231,239,23,91,27,5,2,0
116191,30.0,Idaho,Family,Yearly,4,Debit Card,Low,-2540,12.3339329,88.52233882,0.842405483,456,286,15,145,34,26,34,1
116192,78.0,Georgia,Family,Monthly,2,Apple Pay,Low,-2480,15.70334395,4.133593175,0.278166868,72,217,49,20,84,48,27,0
116193,51.0,Washington,Free,Yearly,2,Apple Pay,High,-2849,46.55140208,82.54567562,0.725231152,122,215,6,42,32,47,26,1
116194,58.0,Vermont,Student,Monthly,3,Paypal,Medium,-2336,19.51291789,50.12816356,0.547054744,372,121,8,104,1,33,33,0
116195,65.0,Utah,Free,Yearly,1,Debit Card,Medium,-1266,9.742840522,117.0981035,0.24301961,315,35,8,148,84,41,21,1
116196,73.0,Idaho,Free,Yearly,1,Apple Pay,High,-2869,1.90857603,105.174561,0.763883312,489,76,49,137,24,25,46,1
116197,43.0,Florida,,Monthly,1,Debit Card,Medium,-1057,40.56800728,23.02430781,0.951869625,416,57,33,53,22,4,4,0
116198,,North Carolina,Family,Monthly,2,Apple Pay,Low,-2343,37.53075015,29.73581602,0.699914563,279,260,28,93,63,14,49,0
116199,45.0,,Premium,Monthly,4,Debit Card,High,-1246,2.311878948,96.16389664,0.727400285,55,96,24,110,96,47,31,1
116200,33.0,,Free,Monthly,2,Credit Card,Medium,-707,20.25113547,46.03666795,0.425148512,29,159,41,167,15,12,27,1
116201,57.0,South Carolina,Student,Yearly,4,Debit Card,Medium,-1169,33.08655823,55.36632416,0.781910831,125,168,46,163,59,26,7,1
116202,57.0,Montana,Free,Yearly,2,Credit Card,Medium,-274,17.89772138,87.87388063,0.621853547,144,124,38,96,23,12,5,1
116203,,Montana,Student,Yearly,0,Debit Card,High,-2718,33.48848948,61.02163146,0.408146665,129,177,17,169,60,47,4,1
116204,25.0,Virginia,Premium,Monthly,2,Paypal,High,-1762,,67.72439247,0.885099455,90,78,29,166,24,4,9,0
116205,,California,Premium,Yearly,4,Debit Card,High,-2858,23.65415076,50.94287529,0.613131157,262,136,33,84,66,46,20,1
116206,30.0,Wisconsin,Family,Monthly,3,Debit Card,High,-1098,20.18634591,16.2283453,0.002633443,409,49,31,31,90,44,37,0
116207,56.0,Alabama,,Monthly,1,Credit Card,Low,-1024,2.740695242,28.17472085,0.411278839,413,195,33,153,45,23,36,1
116208,,Maine,Family,Yearly,1,Debit Card,Medium,-1365,35.26633553,118.9373669,0.443122812,343,61,23,78,62,18,38,0
116209,24.0,Montana,Student,Monthly,3,Paypal,High,-2308,25.62423942,16.46516899,0.452423585,472,227,34,98,2,47,4,1
116210,58.0,North Carolina,Family,Yearly,0,Debit Card,High,-756,3.434678088,101.9494407,0.528129095,231,284,7,138,49,46,47,1
116211,50.0,North Carolina,Premium,Yearly,0,Credit Card,Low,-2243,23.77073047,59.69560136,0.477821796,63,143,18,35,85,40,31,0
116212,,New Jersey,Student,Monthly,2,Paypal,Medium,-768,9.548688735,19.06386642,0.960388432,28,101,19,92,73,9,19,1
116213,59.0,California,Family,Monthly,2,Apple Pay,High,-2503,25.05534786,104.022375,0.528095775,291,118,27,104,3,34,18,0
116214,56.0,California,Student,Yearly,1,Debit Card,High,-1096,25.62712733,26.92705043,0.182137812,294,140,17,173,27,37,19,0
116215,43.0,Maine,Premium,Monthly,3,Apple Pay,High,-729,42.46125145,1.043209984,0.139081095,44,215,9,24,65,33,22,0
116216,36.0,Georgia,Student,Yearly,1,Credit Card,High,-2329,15.10427039,1.764397102,0.968399726,429,58,16,40,61,33,22,1
116217,71.0,Maine,Free,Yearly,4,Paypal,Low,-2236,17.41487372,26.17802932,0.165096509,380,15,29,101,74,1,1,1
116218,51.0,West Virginia,Free,Yearly,0,Paypal,Low,-84,8.646980628,59.9939119,0.304006586,286,263,24,41,64,22,31,0
116219,60.0,Maine,Family,Monthly,4,Debit Card,Medium,-1977,,109.0943942,0.697624369,127,60,48,21,74,22,17,0
116220,26.0,Vermont,Student,Monthly,2,Paypal,High,-318,46.8215172,21.477921,0.561632827,6,61,45,98,14,34,13,0
116221,67.0,California,Free,Yearly,0,Apple Pay,Medium,-1555,21.02658706,110.8212089,0.172852633,458,9,36,48,53,0,47,1
116222,18.0,Utah,Family,Monthly,1,Debit Card,Medium,-827,19.23553713,8.124063819,0.467196946,106,267,23,176,45,36,6,0
116223,70.0,Virginia,Family,Monthly,0,Paypal,Medium,-2046,9.2725952,22.34401173,0.491088303,109,4,5,7,61,30,10,1
116224,55.0,Washington,Premium,Yearly,3,Paypal,High,-15,7.323824367,64.8099502,0.53914764,417,299,28,123,94,26,23,1
116225,69.0,Utah,Free,Monthly,3,Apple Pay,Low,-2413,31.19150435,7.943875378,0.287834471,228,36,33,120,64,25,42,1
116226,39.0,California,Free,Yearly,1,Debit Card,High,-2029,31.19344944,97.31080862,0.601850012,21,280,7,91,82,14,22,1
116227,60.0,Florida,Free,Monthly,0,Debit Card,High,-924,27.89612889,69.7300502,0.497608864,419,71,21,37,36,31,35,1
116228,62.0,Maine,Student,Monthly,2,Paypal,Medium,-2576,40.78497909,55.35318444,0.929549722,116,176,39,64,34,34,16,0
116229,54.0,Washington,Family,Monthly,2,Apple Pay,High,-369,29.64370373,13.83629719,0.789519252,78,211,17,141,55,25,11,1
116230,69.0,Alabama,Family,Monthly,2,Paypal,Low,-2073,16.65574511,96.1267154,0.896453859,216,39,6,184,12,37,3,1
116231,79.0,Idaho,Family,Monthly,0,Debit Card,Medium,-541,25.88807312,21.91621032,0.249274742,420,27,42,95,27,14,17,0
116232,25.0,Utah,Family,Yearly,0,Debit Card,High,-1040,27.58485738,25.50810301,0.843870205,59,260,47,139,11,32,35,1
116233,74.0,North Carolina,Free,Monthly,3,Debit Card,High,-2675,47.40225362,87.08286527,0.143281777,450,129,19,107,11,25,14,1
116234,40.0,North Dakota,Premium,Yearly,1,Credit Card,Low,-1342,,96.75908367,0.841787334,267,82,38,162,93,1,12,0
116235,23.0,Utah,Student,Yearly,0,Apple Pay,Low,-1169,22.90583924,91.06071247,0.321373791,424,45,7,161,61,37,45,0
116236,62.0,Montana,Family,Monthly,4,Apple Pay,High,-313,10.72247422,71.18002508,0.541722682,392,187,19,165,80,1,15,1
116237,67.0,Montana,Premium,Monthly,3,Apple Pay,Medium,-2027,,37.37954785,0.248615355,474,99,28,39,30,25,12,0
116238,40.0,South Carolina,Family,Monthly,2,Credit Card,Low,-577,,51.93463306,0.004119591,166,260,7,101,76,46,19,0
116239,,North Dakota,Premium,Monthly,4,Credit Card,Medium,-165,,43.70165771,0.039196263,240,228,24,11,14,23,23,0
116240,50.0,Nebrasksa,Family,Monthly,4,Paypal,Low,-2544,26.32192112,33.13271554,0.11652973,303,215,17,72,96,46,21,0
116241,62.0,South Carolina,Family,Monthly,1,Paypal,Low,-2516,,31.50003486,0.694622938,155,283,33,45,13,26,39,0
116242,31.0,California,Student,Yearly,1,Debit Card,High,-2783,12.75328759,38.26574629,0.65330684,15,75,5,142,18,23,15,1
116243,33.0,Washington,Student,Yearly,2,Credit Card,Medium,-2688,21.00465893,115.3119356,0.899780662,290,20,5,29,81,14,31,1
116244,28.0,Virginia,Family,Monthly,0,Paypal,Medium,-1915,49.26687535,89.35199562,0.708379216,456,147,17,186,77,49,4,0
116245,,North Carolina,Premium,Yearly,0,Paypal,Low,-691,18.51656511,47.97328631,0.571465433,274,245,45,123,7,41,32,0
116246,65.0,Idaho,Family,Monthly,4,Paypal,Medium,-917,8.100771588,9.644469448,0.328853153,109,77,3,166,74,16,25,1
116247,44.0,Virginia,Free,Yearly,2,Debit Card,Medium,-2433,7.739332904,113.8600196,0.847783367,434,188,24,15,46,15,23,1
116248,32.0,Idaho,Free,Yearly,3,Apple Pay,High,-188,3.212183378,94.86335994,0.894337964,350,129,14,177,5,28,48,1
116249,67.0,Utah,Premium,Yearly,4,Credit Card,Medium,-2169,34.25171517,10.27238343,0.469628474,421,246,12,67,98,8,39,1
116250,71.0,Utah,Family,Monthly,2,Credit Card,High,-1324,36.28548449,9.654949688,0.594468693,188,57,37,43,50,34,15,1
116251,48.0,Utah,Student,Monthly,3,Apple Pay,High,-2408,46.18309825,33.98943998,0.164860967,460,183,16,165,78,40,0,1
116252,48.0,Florida,Student,Monthly,3,Credit Card,Medium,-1025,,97.7026665,0.235170851,476,167,25,151,54,39,17,1
116253,36.0,Montana,Student,Yearly,4,Debit Card,High,-326,28.25701729,91.48650875,0.290965412,187,60,42,105,35,45,44,1
116254,20.0,Nebrasksa,Free,Yearly,1,Debit Card,Medium,-558,1.275927605,5.699200442,0.468133336,435,102,37,48,82,7,7,1
116255,68.0,Idaho,Premium,Monthly,0,Debit Card,High,-587,7.32373049,21.27801546,0.64757165,413,150,22,190,72,40,28,1
116256,33.0,New Jersey,Student,Yearly,2,Apple Pay,Medium,-165,13.3865143,47.40994359,0.773573797,77,68,44,131,74,45,25,0
116257,56.0,New Jersey,Student,Monthly,3,Apple Pay,High,-1891,9.017359732,86.6566157,0.159235061,485,282,33,92,80,26,28,1
116258,24.0,West Virginia,Family,Yearly,2,Apple Pay,Medium,-2348,17.58884667,79.88973889,0.384444172,294,77,5,183,68,1,12,0
116259,18.0,Wisconsin,Premium,Yearly,2,Debit Card,Low,-316,44.79482432,18.55932992,0.827360373,98,173,44,112,1,36,48,0
116260,25.0,,Premium,Yearly,2,Apple Pay,Medium,-2907,18.84255229,64.06818897,0.030110347,150,130,0,101,42,49,39,0
116261,43.0,Florida,Family,Monthly,2,Credit Card,Low,-685,28.46551912,89.23943605,0.405676302,122,186,22,72,51,48,18,0
116262,32.0,Montana,Student,Monthly,2,Apple Pay,High,-189,21.39640838,101.1059604,0.335723699,314,108,8,186,10,31,47,1
116263,65.0,Nebrasksa,Family,Yearly,3,Apple Pay,Medium,-1148,35.47860079,78.02418456,0.045054701,477,133,24,79,20,35,33,1
116264,46.0,Alabama,Student,Yearly,1,Debit Card,High,-2351,7.651896288,41.49735862,0.878192381,10,100,39,62,30,39,3,1
116265,70.0,Vermont,Premium,Yearly,3,Credit Card,High,-1492,43.2509693,3.680886453,0.39515295,155,77,15,169,51,3,1,0
116266,39.0,Nebrasksa,Premium,Yearly,1,Apple Pay,Low,-1434,28.11303713,4.347260388,0.52066701,255,232,12,115,33,21,23,0
116267,77.0,Washington,Family,Monthly,4,Credit Card,High,-223,16.18305696,61.38870204,0.057232411,59,34,25,6,17,15,24,0
116268,,North Carolina,Family,Yearly,2,Apple Pay,Medium,-2031,28.31621195,93.6573438,0.204045877,34,8,8,55,50,45,4,0
116269,28.0,New Jersey,Student,Yearly,4,Paypal,Medium,-768,4.064105897,80.0188328,0.734638,357,207,46,168,64,29,3,1
116270,36.0,Virginia,Premium,Yearly,1,Apple Pay,Low,-1847,30.30136566,31.03327122,0.492824778,234,10,49,112,87,28,33,0
116271,48.0,Vermont,Premium,Monthly,0,Apple Pay,Low,-2445,30.48350455,95.28511112,0.468209587,7,8,34,5,50,28,21,0
116272,,Montana,Family,Monthly,2,Debit Card,Low,-95,5.247063025,38.48936414,0.504169975,272,193,25,56,21,7,25,0
116273,46.0,New York,Family,Monthly,0,Debit Card,Low,-2428,3.253927617,109.1795892,0.868832419,58,177,41,52,61,45,17,1
116274,46.0,Virginia,Student,Yearly,0,Paypal,Low,-728,48.55324397,28.98454834,0.738880489,445,148,21,56,54,13,40,0
116275,,Georgia,Free,Monthly,3,Credit Card,Low,-2348,,27.15363555,0.211132306,72,119,25,167,88,0,19,1
116276,43.0,California,Family,Monthly,2,Credit Card,Low,-2224,6.922508897,3.256692082,0.557833742,432,286,26,127,85,4,29,0
116277,37.0,North Dakota,Family,Monthly,3,Debit Card,Low,-2382,0.984043753,33.67370542,0.106159511,414,76,43,146,73,22,38,0
116278,24.0,California,Premium,Yearly,2,Credit Card,Low,-2445,19.70005543,86.46079029,0.25570542,387,219,14,28,51,20,19,0
116279,69.0,North Carolina,Premium,Yearly,3,Paypal,Low,-1709,,59.34483362,0.133850992,432,90,10,100,61,34,45,0
116280,23.0,Utah,Student,Yearly,4,Paypal,Medium,-1698,45.34382079,110.9679786,0.268002907,20,155,24,54,70,11,22,0
116281,,Alabama,Free,Monthly,4,Credit Card,High,-900,48.00336268,87.16187469,0.230635404,97,159,39,46,78,48,5,1
116282,37.0,Nebrasksa,Student,Monthly,4,Debit Card,Medium,-201,7.718875737,100.6892455,0.590114606,290,157,30,30,62,44,14,1
116283,64.0,Montana,Student,Monthly,1,Debit Card,Low,-1346,21.44481796,27.54972184,0.873636794,103,75,11,141,50,37,5,1
116284,53.0,North Dakota,Premium,Yearly,0,Paypal,Medium,-486,,50.78066019,0.753071486,371,157,39,133,80,23,1,0
116285,76.0,Florida,Premium,Monthly,2,Paypal,High,-2532,9.386403423,98.49407281,0.8757563,495,172,21,124,23,41,19,1
116286,,New Jersey,Family,Monthly,1,Debit Card,High,-773,,95.0324254,0.133280587,32,282,15,77,36,2,10,1
116287,43.0,Utah,Premium,Yearly,2,Credit Card,High,-1788,8.712717937,118.7762323,0.606290587,171,71,2,120,78,17,27,0
116288,19.0,Florida,Student,Yearly,4,Apple Pay,Low,-1041,22.06483471,56.46635817,0.82520229,50,299,25,155,26,17,26,1
116289,34.0,Montana,Premium,Monthly,1,Credit Card,Low,-1388,18.08454431,58.1332799,0.912924398,193,141,8,89,97,35,4,1
116290,30.0,Alabama,Free,Monthly,2,Paypal,Medium,-2582,26.67084346,16.58350935,0.864442061,494,235,4,83,7,34,10,1
116291,50.0,Virginia,Student,Monthly,4,Apple Pay,High,-1913,24.39550141,51.13655008,0.156203083,379,268,38,49,11,7,25,1
116292,45.0,Virginia,Family,Yearly,2,Apple Pay,Low,-1740,22.54352124,47.60208034,0.739460938,208,106,45,160,26,47,13,0
116293,60.0,Vermont,Family,Yearly,0,Debit Card,Medium,-324,20.91970138,110.2589367,0.152901975,439,159,31,43,63,44,41,0
116294,,Nebrasksa,Family,Yearly,1,Credit Card,Medium,-2733,16.34849484,5.614589896,0.058339897,492,117,49,87,7,2,36,0
116295,56.0,Montana,Student,Monthly,2,Debit Card,Medium,-2642,36.56579613,28.17811575,0.795993961,310,236,30,69,56,31,3,1
116296,65.0,Alabama,Free,Yearly,0,Paypal,Medium,-2773,21.68287984,117.7946891,0.346661939,414,295,27,21,83,46,4,1
116297,20.0,New Jersey,Family,Monthly,3,Paypal,High,-1941,12.39695029,34.33714482,0.687131249,29,99,37,144,51,24,3,1
116298,67.0,Utah,Free,Monthly,2,Paypal,Low,-1593,17.00711086,106.9734322,0.651890069,224,248,34,128,76,17,48,1
116299,48.0,California,Family,Monthly,1,Credit Card,High,-541,10.42183271,49.5412235,0.262048743,123,84,33,96,42,30,34,1
116300,27.0,California,Free,Monthly,2,Paypal,Low,-1646,2.311174364,45.17143228,0.836231112,483,275,45,141,41,6,39,1
116301,68.0,Florida,Premium,Yearly,3,Credit Card,High,-2014,30.29443462,57.97681631,0.99509192,197,29,3,191,10,44,26,1
116302,23.0,Wisconsin,Free,Monthly,0,Credit Card,Medium,-14,22.38694974,102.002055,0.626849733,114,169,21,11,53,29,41,1
116303,38.0,Idaho,Premium,Yearly,3,Credit Card,Low,-1005,7.432238131,5.43188608,0.453715475,28,124,8,98,88,35,49,0
116304,35.0,Virginia,Free,Monthly,0,Credit Card,Low,-1793,44.07888313,110.9538587,0.867308744,110,84,3,39,7,35,1,1
116305,19.0,Washington,Premium,Monthly,3,Apple Pay,Medium,-1710,45.30730055,2.737255969,0.438109259,234,206,1,141,25,38,1,0
116306,59.0,North Carolina,Family,Yearly,2,Debit Card,Medium,-967,46.98434559,112.6891677,0.152639133,86,14,32,166,10,42,36,0
116307,35.0,New York,Family,Monthly,4,Debit Card,Low,-2918,25.17744505,20.72429943,0.794737601,406,287,34,188,49,1,32,0
116308,28.0,New Jersey,Free,Yearly,4,Apple Pay,High,-480,48.76214033,3.519939655,0.78709827,289,290,1,76,32,28,2,1
116309,64.0,Florida,,Monthly,0,Debit Card,High,-403,6.330305446,110.6411028,0.853124544,393,9,31,142,41,38,43,1
116310,75.0,Utah,Family,Yearly,3,Debit Card,Medium,-1473,19.42155298,61.7265814,0.095318707,390,271,37,188,54,43,40,1
116311,48.0,Florida,Student,Monthly,2,Apple Pay,High,-162,35.52362153,87.29569629,0.005477525,143,170,31,24,87,8,23,0
116312,33.0,West Virginia,Free,Yearly,2,Apple Pay,High,-2725,48.13219448,56.18224866,0.358040914,175,67,9,70,45,7,43,0
116313,59.0,Georgia,Free,Monthly,4,Paypal,High,-2622,10.18431293,61.96690837,0.833749238,226,107,34,30,72,29,13,1
116314,45.0,North Dakota,Family,Yearly,2,Credit Card,Medium,-2015,41.36018242,97.48106018,0.923247781,150,89,17,100,67,30,13,0
116315,64.0,California,Student,Yearly,3,Credit Card,High,-2041,,95.32072737,0.942841655,171,89,19,168,11,20,40,1
116316,,Wisconsin,Premium,Monthly,2,Apple Pay,Medium,-1640,28.67729104,32.40685914,0.976676906,401,250,47,182,0,30,33,0
116317,53.0,New Jersey,Free,Yearly,4,Paypal,Low,-2162,44.32721101,28.42180573,0.404989199,59,157,5,180,71,31,43,0
116318,72.0,Virginia,Free,Monthly,3,Paypal,Medium,-406,31.00512102,97.32907103,0.558789674,20,263,15,36,43,36,30,1
116319,30.0,North Carolina,Free,Yearly,1,Apple Pay,High,-1825,0.525623504,14.74301326,0.565448388,431,21,32,134,18,40,35,1
116320,43.0,North Carolina,Premium,Monthly,3,Credit Card,High,-567,35.08091321,102.1934222,0.484496413,137,39,48,86,13,10,47,0
116321,68.0,Maine,Free,Monthly,0,Credit Card,Medium,-1995,8.030303195,55.87666492,0.427398746,24,262,32,192,59,35,5,1
116322,31.0,Wisconsin,Student,Yearly,1,Debit Card,Medium,-135,16.12139102,29.43130658,0.973269813,263,202,25,139,7,25,47,1
116323,63.0,Virginia,Free,Yearly,3,Paypal,High,-2134,23.76632052,89.38757426,0.793041598,91,275,13,118,30,31,28,1
116324,20.0,Utah,Student,Monthly,2,Debit Card,High,-872,35.75462725,110.2447407,0.048859395,319,77,18,107,65,20,49,1
116325,50.0,South Carolina,Free,Monthly,2,Apple Pay,High,-2790,49.1209799,105.4781603,0.644143527,478,64,19,168,19,35,13,0
116326,36.0,New Jersey,Student,Yearly,3,Credit Card,Low,-2275,26.20820553,48.21061554,0.620041612,438,32,32,105,1,10,16,0
116327,59.0,North Dakota,Free,Monthly,1,Paypal,High,-339,16.41608943,1.739419592,0.458308789,282,121,46,60,60,7,43,1
116328,63.0,Wisconsin,Free,Yearly,1,Apple Pay,Medium,-2902,9.479440177,97.00556989,0.797674355,232,251,28,95,43,22,27,1
116329,73.0,Utah,Student,Monthly,4,Paypal,High,-2871,48.22931944,29.80327162,0.078939275,219,166,49,51,95,17,10,1
116330,59.0,Virginia,Student,Monthly,2,Apple Pay,Low,-2535,0.048161777,107.8674428,0.956283324,118,235,5,36,53,18,38,0
116331,77.0,Vermont,Free,Yearly,1,Paypal,High,-2479,23.33023193,3.535047134,0.832294324,132,81,28,91,99,2,15,1
116332,69.0,Florida,Free,Monthly,2,Paypal,Low,-2865,12.57858677,21.03946486,0.8301027,366,123,23,96,91,3,48,1
116333,54.0,North Carolina,Family,Monthly,4,Credit Card,Low,-1,25.7780647,98.8108591,0.450127985,110,72,45,160,39,45,35,0
116334,73.0,California,Family,Yearly,3,Credit Card,Medium,-1160,18.29092172,100.0516919,0.131897478,401,16,15,44,33,33,15,1
116335,53.0,Wisconsin,Premium,Monthly,2,Credit Card,High,-2556,30.16687103,40.14137567,0.861960733,386,212,40,134,25,5,4,1
116336,28.0,Alabama,Premium,Yearly,3,Apple Pay,High,-2027,37.72395916,86.83968202,0.071453434,110,47,8,76,58,0,40,1
116337,54.0,West Virginia,Premium,Yearly,1,Credit Card,High,-2100,6.968004426,117.396061,0.049005272,161,5,21,150,9,48,15,0
116338,35.0,Vermont,,Yearly,1,Debit Card,Medium,-1395,19.15905043,59.49207183,0.238108564,326,207,3,91,53,13,14,0
116339,32.0,North Carolina,Student,Monthly,4,Paypal,Medium,-1473,44.34018433,19.13136314,0.377360403,449,266,31,66,40,4,13,0
116340,63.0,California,Student,Monthly,0,Apple Pay,Low,-2338,,17.00452591,0.082189572,409,173,42,131,81,45,26,0
116341,,Maine,Free,Yearly,1,Apple Pay,Low,-183,41.34811181,49.91860198,0.495866607,230,295,3,161,71,19,1,0
116342,64.0,Washington,Free,Monthly,2,Apple Pay,Low,-1538,19.38175306,117.2579664,0.166526362,298,79,13,8,74,47,36,1
116343,19.0,New York,Student,Yearly,2,Credit Card,Low,-2345,38.18981203,38.88617877,0.337422918,170,52,3,188,47,6,11,0
116344,33.0,Nebrasksa,Premium,Monthly,4,Paypal,High,-2386,25.97919688,108.3951073,0.827562266,129,63,17,17,45,45,35,1
116345,75.0,Alabama,Family,Monthly,3,Credit Card,High,-2309,13.65507741,67.21411831,0.114623239,52,63,11,56,33,29,35,1
116346,50.0,North Dakota,Family,Monthly,1,Debit Card,High,-2583,31.05815497,56.62906689,0.672139671,118,215,17,156,21,42,41,0
116347,66.0,Vermont,Student,Yearly,3,Debit Card,Low,-2891,15.18029344,73.98279581,0.530483093,160,208,23,13,13,8,6,0
116348,43.0,Alabama,,Monthly,1,Debit Card,Medium,-1477,20.85431683,30.3711295,0.348275286,432,199,25,148,47,44,18,1
116349,,Vermont,Premium,Yearly,1,Paypal,Medium,-302,7.346392993,111.6888647,0.121633969,462,41,11,49,38,37,21,0
116350,,North Carolina,Family,Monthly,3,Credit Card,Low,-1525,28.95757941,49.75764675,0.948015028,28,127,9,137,38,3,35,1
116351,76.0,Florida,Family,Yearly,1,Credit Card,High,-1479,2.315153789,75.45285504,0.711345288,481,208,25,122,43,4,29,1
116352,63.0,North Dakota,Student,Yearly,3,Paypal,Low,-2685,15.13791854,79.32007863,0.033758057,262,114,20,59,51,20,19,0
116353,,North Dakota,Premium,Monthly,3,Debit Card,Low,-941,40.63440092,61.78812097,0.368679913,226,106,0,180,90,7,23,0
116354,,North Dakota,Premium,Monthly,1,Paypal,Low,-2348,17.80561463,31.4355006,0.047060228,466,10,29,86,76,38,1,0
116355,33.0,Virginia,Premium,Monthly,4,Apple Pay,Low,-2198,,105.7032599,0.164595309,89,30,29,14,79,46,33,0
116356,36.0,Nebrasksa,Free,Yearly,1,Credit Card,Medium,-1415,40.18452718,54.80427601,0.689852712,332,68,13,7,14,49,48,0
116357,74.0,New Jersey,Student,Yearly,4,Credit Card,High,-2107,42.19545135,90.68417287,0.651242318,472,101,8,29,80,30,26,1
